table,key,column,problem
index_commodities,gas-india,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-india,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,gas-india,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,gas-india,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,gas-mea,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-mea,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gas-mea,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,gas-mea,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,gas-mea,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,gold,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gold,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gold,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,gold,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,gold,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,guar-gum,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,guar-gum,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,guar-gum,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,guar-gum,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,guar-gum,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,guar-gum,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,gum-wood-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gum-wood-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gum-wood-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,gum-wood-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,gum-wood-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,gum-wood-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,hdpe-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,hides-gl,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hides-gl,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hides-gl,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,hides-gl,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,hides-gl,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,hides-gl,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,ilmenite,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ilmenite,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ilmenite,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,ilmenite,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,ilmenite,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,ilmenite,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,industrial-chemicals,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,industrial-chemicals,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,industrial-chemicals,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,industrial-chemicals,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,industrial-chemicals,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,industrial-chemicals,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,inorg-chem-ppi,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,inorg-chem-ppi,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,inorg-chem-ppi,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,inorg-chem-ppi,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,inorg-chem-ppi,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,inorg-chem-ppi,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,iron-ore,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,iron-ore,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,iron-ore,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,iron-scrap-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,kcl-wb,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,kcl-wb,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,kcl-wb,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,kcl-wb,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,kcl-wb,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,kcl-wb,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lab-apac,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-apac,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lab-apac,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lab-apac,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lab-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lab-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lab-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lab-in,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-in,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lab-in,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lab-in,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lab-mea,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-mea,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lab-mea,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lab-mea,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lab-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lab-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lab-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lab-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lci-apac,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-apac,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-apac,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-apac,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lci-apac,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lci-apac,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lci-cn,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-cn,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-cn,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-cn,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lci-cn,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lci-cn,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lci-eu,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-eu,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-eu,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-eu,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lci-eu,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lci-eu,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lci-in,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-in,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-in,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-in,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lci-in,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lci-in,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lci-la,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-la,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-la,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-la,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lci-la,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lci-la,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lci-mea,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-mea,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-mea,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-mea,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lci-mea,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lci-mea,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lci-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lci-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lci-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lci-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lead,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lead,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lead,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lead,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lead,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lime-na,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lime-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lime-na,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lime-na,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lime-na,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lime-na,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lng-japan,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lng-japan,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lng-japan,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,lng-jkm-asia,unit,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lng-jkm-asia,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lng-jkm-asia,quoted_named_place,"no source and no decision — fill the ""Decide — price series"" sheet"
index_commodities,lng-jkm-asia,currency,"the mockups carry no currency — fill the ""Decide — price series"" sheet"
index_commodities,lng-jkm-asia,category,"the mockups carry no category — fill the ""Decide — price series"" sheet"
index_commodities,lng-jkm-asia,source_url,"the mockups carry no source_url — fill the ""Decide — price series"" sheet"
index_commodities,methanol-na,quoted_incoterm,"no source and no decision — fill the ""Decide — price series"" sheet"
