combo_id,formula_id,region,seq,weight_pct,weight_frac,label,type_code,raw_flag,kind,proxy_status,resolves_to,resolution,label_short,commodity_key
AGR-PARAQ-TC·NA,AGR-PARAQ-TC,NA,2,22,0.22,Ethylene / acetaldehyde (refinery gases),RG-US,feedstock,indexed,unclassified,refinery-gases-ppi,no_series,Ethylene / acetaldehyde (refinery gases),
AGR-PARAQ-TC·NA,AGR-PARAQ-TC,NA,3,12,0.12,Chloride / methyl chloride,CHLOR-US,feedstock,indexed,unclassified,chlor-naoh-ppi,no_series,Chloride / methyl chloride,
AGR-PARAQ-TC·NA,AGR-PARAQ-TC,NA,4,8,0.08,Industrial electricity,ELEC-US-PPI,feedstock,indexed,unclassified,elec-power-ppi,no_series,Industrial electricity,
AGR-PARAQ-TC·NA,AGR-PARAQ-TC,NA,5,10,0.1,Fixed costs LCI,LCI-NA,feedstock,indexed,unclassified,lci-na,resolved,Fixed costs LCI,lci-na
AGR-PARAQ-TC·NA,AGR-PARAQ-TC,NA,6,4,0.04,HDPE drum packaging,HDPE-EU,feedstock,indexed,unclassified,brent,resolved,HDPE drum packaging,brent
AGR-PARAQ-TC·NA,AGR-PARAQ-TC,NA,7,16,0.16,Supplier margin,fixed,fixed,fixed,,,fixed,Supplier margin,
MIN-SOP-GRN·GL,MIN-SOP-GRN,GL,1,38,0.38,Potash KCl (Mannheim process feedstock),KCL-WB,feedstock,indexed,unclassified,kcl-wb,no_series,Potash KCl (Mannheim process feedstock),
MIN-SOP-GRN·GL,MIN-SOP-GRN,GL,2,32,0.32,Sulfuric acid (Mannheim process),SULF-WB,feedstock,indexed,unclassified,sulfuric-acid-na,resolved,Sulfuric acid (Mannheim process),sulfuric-acid-na
MIN-SOP-GRN·GL,MIN-SOP-GRN,GL,3,8,0.08,Industrial electricity,ELEC-US-PPI,feedstock,indexed,unclassified,elec-power-ppi,no_series,Industrial electricity,
MIN-SOP-GRN·GL,MIN-SOP-GRN,GL,4,10,0.1,Fixed costs LCI,LCI-NA,feedstock,indexed,unclassified,lci-na,resolved,Fixed costs LCI,lci-na
MIN-SOP-GRN·GL,MIN-SOP-GRN,GL,5,12,0.12,Supplier margin,fixed,fixed,fixed,,,fixed,Supplier margin,
BCI-ZNSO4-PWD·NA,BCI-ZNSO4-PWD,NA,1,41,0.41,Zinc LME,ZINC-GL,feedstock,indexed,unclassified,zinc-gl,no_series,Zinc LME,
BCI-ZNSO4-PWD·NA,BCI-ZNSO4-PWD,NA,2,28,0.28,Sulfuric acid (leaching),SULF-WB,feedstock,indexed,unclassified,sulfuric-acid-na,resolved,Sulfuric acid (leaching),sulfuric-acid-na
BCI-ZNSO4-PWD·NA,BCI-ZNSO4-PWD,NA,3,5,0.05,Industrial electricity,ELEC-US-PPI,feedstock,indexed,unclassified,elec-power-ppi,no_series,Industrial electricity,
BCI-ZNSO4-PWD·NA,BCI-ZNSO4-PWD,NA,4,10,0.1,Fixed costs LCI,LCI-NA,feedstock,indexed,unclassified,lci-na,resolved,Fixed costs LCI,lci-na
BCI-ZNSO4-PWD·NA,BCI-ZNSO4-PWD,NA,5,4,0.04,HDPE bag packaging,HDPE-EU,feedstock,indexed,unclassified,brent,resolved,HDPE bag packaging,brent
BCI-ZNSO4-PWD·NA,BCI-ZNSO4-PWD,NA,6,12,0.12,Supplier margin,fixed,fixed,fixed,,,fixed,Supplier margin,
BCI-MNSO4-PWD·NA,BCI-MNSO4-PWD,NA,1,41,0.41,Manganese ore (inorganic proxy),INORG-US,feedstock,indexed,unclassified,inorg-chem-ppi,no_series,Manganese ore (inorganic proxy),
BCI-MNSO4-PWD·NA,BCI-MNSO4-PWD,NA,2,28,0.28,Sulfuric acid (leaching),SULF-WB,feedstock,indexed,unclassified,sulfuric-acid-na,resolved,Sulfuric acid (leaching),sulfuric-acid-na
BCI-MNSO4-PWD·NA,BCI-MNSO4-PWD,NA,3,5,0.05,Industrial electricity,ELEC-US-PPI,feedstock,indexed,unclassified,elec-power-ppi,no_series,Industrial electricity,
BCI-MNSO4-PWD·NA,BCI-MNSO4-PWD,NA,4,10,0.1,Fixed costs LCI,LCI-NA,feedstock,indexed,unclassified,lci-na,resolved,Fixed costs LCI,lci-na
BCI-MNSO4-PWD·NA,BCI-MNSO4-PWD,NA,5,4,0.04,HDPE bag packaging,HDPE-EU,feedstock,indexed,unclassified,brent,resolved,HDPE bag packaging,brent
BCI-MNSO4-PWD·NA,BCI-MNSO4-PWD,NA,6,12,0.12,Supplier margin,fixed,fixed,fixed,,,fixed,Supplier margin,
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,1,30,0.3,Soda ash / sodium silicate feedstock,SODA-EU,d,indexed,direct,alkalies-chlorine-ppi,no_series,Soda ash / sodium silicate feedstock,
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,2,15,0.15,Sulfuric acid precipitation reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid precipitation reagent,sulfuric-acid-na
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,3,20,0.2,Industrial electricity (drying-intensive),ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity (drying-intensive),elec-eu
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,4,5,0.05,Sand/quartz fixed,fixed,f,fixed,,,fixed,Sand/quartz fixed,
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,5,4,0.04,HDPE bag packaging,HDPE-EU,d,indexed,direct,brent,resolved,HDPE bag packaging,brent
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,6,11,0.11,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
MIN-PSIL-PWD·EU,MIN-PSIL-PWD,EU,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,1,30,0.3,Soda ash / sodium silicate feedstock,SODA-US,d,indexed,direct,alkalies-chlorine-ppi,no_series,Soda ash / sodium silicate feedstock,
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,2,15,0.15,Sulfuric acid precipitation reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid precipitation reagent,sulfuric-acid-na
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,3,20,0.2,Industrial electricity (drying-intensive),ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity (drying-intensive),elec-na
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,4,5,0.05,Sand/quartz fixed,fixed,f,fixed,,,fixed,Sand/quartz fixed,
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,5,4,0.04,HDPE bag packaging,HDPE-NA,d,indexed,direct,hdpe-na,resolved,HDPE bag packaging,hdpe-na
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,6,11,0.11,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
MIN-PSIL-PWD·NA,MIN-PSIL-PWD,NA,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,1,30,0.3,Soda ash / sodium silicate feedstock,SODA-CN,d,indexed,direct,alkalies-chlorine-ppi,no_series,Soda ash / sodium silicate feedstock,
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,2,15,0.15,Sulfuric acid precipitation reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid precipitation reagent,sulfuric-acid-na
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,3,20,0.2,Industrial electricity (drying-intensive),ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity (drying-intensive),elec-cn
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,4,5,0.05,Sand/quartz fixed,fixed,f,fixed,,,fixed,Sand/quartz fixed,
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,5,4,0.04,HDPE bag packaging,HDPE-CN,d,indexed,direct,brent,resolved,HDPE bag packaging,brent
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,6,11,0.11,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
MIN-PSIL-PWD·CN,MIN-PSIL-PWD,CN,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,1,30,0.3,Soda ash / sodium silicate feedstock,SODA-GL,d,indexed,direct,alkalies-chlorine-ppi,no_series,Soda ash / sodium silicate feedstock,
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,2,15,0.15,Sulfuric acid precipitation reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid precipitation reagent,sulfuric-acid-na
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,3,20,0.2,Industrial electricity (drying-intensive),ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity (drying-intensive),elec-cn
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,4,5,0.05,Sand/quartz fixed,fixed,f,fixed,,,fixed,Sand/quartz fixed,
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,5,4,0.04,HDPE bag packaging,HDPE-ASIA,d,indexed,direct,brent,resolved,HDPE bag packaging,brent
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,6,11,0.11,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
MIN-PSIL-PWD·APAC,MIN-PSIL-PWD,APAC,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,1,35,0.35,Carbon disulfide (CS2) feedstock,fixed,f,fixed,,,fixed,Carbon disulfide (CS2) feedstock,
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,2,15,0.15,Caustic soda (NaOH/KOH),NAOH-NWE,d,indexed,direct,elec-eu,resolved,Caustic soda (NaOH/KOH),elec-eu
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,3,15,0.15,Alcohol feedstock (isopropanol/amyl),fixed,f,fixed,,,fixed,Alcohol feedstock (isopropanol/amyl),
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,4,10,0.1,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,5,5,0.05,HDPE drum packaging,HDPE-EU,d,indexed,direct,brent,resolved,HDPE drum packaging,brent
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,6,5,0.05,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
MIN-XANTH-GRN·EU,MIN-XANTH-GRN,EU,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,1,35,0.35,Carbon disulfide (CS2) feedstock,fixed,f,fixed,,,fixed,Carbon disulfide (CS2) feedstock,
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,2,15,0.15,Caustic soda (NaOH/KOH),NAOH-NA,d,indexed,direct,caustic-soda-na,resolved,Caustic soda (NaOH/KOH),caustic-soda-na
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,3,15,0.15,Alcohol feedstock (isopropanol/amyl),fixed,f,fixed,,,fixed,Alcohol feedstock (isopropanol/amyl),
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,4,10,0.1,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,5,5,0.05,HDPE drum packaging,HDPE-NA,d,indexed,direct,hdpe-na,resolved,HDPE drum packaging,hdpe-na
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,6,5,0.05,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
MIN-XANTH-GRN·NA,MIN-XANTH-GRN,NA,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-XANTH-GRN·CN,MIN-XANTH-GRN,CN,1,35,0.35,Carbon disulfide (CS2) feedstock,fixed,f,fixed,,,fixed,Carbon disulfide (CS2) feedstock,
MIN-XANTH-GRN·CN,MIN-XANTH-GRN,CN,2,15,0.15,Caustic soda (NaOH/KOH),NAOH-CN,d,indexed,direct,caustic-soda-cn,resolved,Caustic soda (NaOH/KOH),caustic-soda-cn
MIN-XANTH-GRN·CN,MIN-XANTH-GRN,CN,3,15,0.15,Alcohol feedstock (isopropanol/amyl),fixed,f,fixed,,,fixed,Alcohol feedstock (isopropanol/amyl),
MIN-XANTH-GRN·CN,MIN-XANTH-GRN,CN,4,10,0.1,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
MIN-XANTH-GRN·CN,MIN-XANTH-GRN,CN,5,5,0.05,HDPE drum packaging,HDPE-CN,d,indexed,direct,brent,resolved,HDPE drum packaging,brent
MIN-XANTH-GRN·CN,MIN-XANTH-GRN,CN,6,5,0.05,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
MIN-XANTH-GRN·CN,MIN-XANTH-GRN,CN,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-XANTH-GRN·APAC,MIN-XANTH-GRN,APAC,1,35,0.35,Carbon disulfide (CS2) feedstock,fixed,f,fixed,,,fixed,Carbon disulfide (CS2) feedstock,
MIN-XANTH-GRN·APAC,MIN-XANTH-GRN,APAC,2,15,0.15,Caustic soda (NaOH/KOH),NAOH-ASIA,d,indexed,direct,caustic-soda-cn,resolved,Caustic soda (NaOH/KOH),caustic-soda-cn
MIN-XANTH-GRN·APAC,MIN-XANTH-GRN,APAC,3,15,0.15,Alcohol feedstock (isopropanol/amyl),fixed,f,fixed,,,fixed,Alcohol feedstock (isopropanol/amyl),
MIN-XANTH-GRN·APAC,MIN-XANTH-GRN,APAC,4,10,0.1,Industrial electricity,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
MIN-XANTH-GRN·APAC,MIN-XANTH-GRN,APAC,5,5,0.05,HDPE drum packaging,HDPE-ASIA,d,indexed,direct,brent,resolved,HDPE drum packaging,brent
MIN-XANTH-GRN·APAC,MIN-XANTH-GRN,APAC,6,5,0.05,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
MIN-XANTH-GRN·APAC,MIN-XANTH-GRN,APAC,7,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-AEROPHINE-LIQ·EU,MIN-AEROPHINE-LIQ,EU,1,40,0.4,Phosphine/diisobutylphosphine (phosphate rock-derived elemental P proxy),PHOS-WB,p,indexed,proxy,dap,resolved,Phosphine/diisobutylphosphine (phosphate rock-derived elemental ,dap
MIN-AEROPHINE-LIQ·EU,MIN-AEROPHINE-LIQ,EU,2,15,0.15,Elemental sulfur feedstock,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Elemental sulfur feedstock,sulfuric-acid-na
MIN-AEROPHINE-LIQ·EU,MIN-AEROPHINE-LIQ,EU,3,10,0.1,Caustic soda (NaOH),NAOH-NWE,d,indexed,direct,elec-eu,resolved,Caustic soda (NaOH),elec-eu
MIN-AEROPHINE-LIQ·EU,MIN-AEROPHINE-LIQ,EU,4,10,0.1,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
MIN-AEROPHINE-LIQ·EU,MIN-AEROPHINE-LIQ,EU,5,5,0.05,HDPE drum packaging,HDPE-EU,d,indexed,direct,brent,resolved,HDPE drum packaging,brent
MIN-AEROPHINE-LIQ·EU,MIN-AEROPHINE-LIQ,EU,6,2,0.02,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
MIN-AEROPHINE-LIQ·EU,MIN-AEROPHINE-LIQ,EU,7,18,0.18,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-AEROPHINE-LIQ·NA,MIN-AEROPHINE-LIQ,NA,1,40,0.4,Phosphine/diisobutylphosphine (phosphate rock-derived elemental P proxy),PHOS-WB,p,indexed,proxy,dap,resolved,Phosphine/diisobutylphosphine (phosphate rock-derived elemental ,dap
MIN-AEROPHINE-LIQ·NA,MIN-AEROPHINE-LIQ,NA,2,15,0.15,Elemental sulfur feedstock,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Elemental sulfur feedstock,sulfuric-acid-na
MIN-AEROPHINE-LIQ·NA,MIN-AEROPHINE-LIQ,NA,3,10,0.1,Caustic soda (NaOH),NAOH-NA,d,indexed,direct,caustic-soda-na,resolved,Caustic soda (NaOH),caustic-soda-na
MIN-AEROPHINE-LIQ·NA,MIN-AEROPHINE-LIQ,NA,4,10,0.1,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
MIN-AEROPHINE-LIQ·NA,MIN-AEROPHINE-LIQ,NA,5,5,0.05,HDPE drum packaging,HDPE-NA,d,indexed,direct,hdpe-na,resolved,HDPE drum packaging,hdpe-na
MIN-AEROPHINE-LIQ·NA,MIN-AEROPHINE-LIQ,NA,6,2,0.02,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
MIN-AEROPHINE-LIQ·NA,MIN-AEROPHINE-LIQ,NA,7,18,0.18,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-AEROPHINE-LIQ·LA,MIN-AEROPHINE-LIQ,LA,1,40,0.4,Phosphine/diisobutylphosphine (phosphate rock-derived elemental P proxy),PHOS-WB,p,indexed,proxy,dap,resolved,Phosphine/diisobutylphosphine (phosphate rock-derived elemental ,dap
MIN-AEROPHINE-LIQ·LA,MIN-AEROPHINE-LIQ,LA,2,15,0.15,Elemental sulfur feedstock,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Elemental sulfur feedstock,sulfuric-acid-na
MIN-AEROPHINE-LIQ·LA,MIN-AEROPHINE-LIQ,LA,3,10,0.1,Caustic soda (NaOH),NAOH-NA,d,indexed,direct,caustic-soda-na,resolved,Caustic soda (NaOH),caustic-soda-na
MIN-AEROPHINE-LIQ·LA,MIN-AEROPHINE-LIQ,LA,4,10,0.1,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
MIN-AEROPHINE-LIQ·LA,MIN-AEROPHINE-LIQ,LA,5,5,0.05,HDPE drum packaging,HDPE-NA,d,indexed,direct,hdpe-na,resolved,HDPE drum packaging,hdpe-na
MIN-AEROPHINE-LIQ·LA,MIN-AEROPHINE-LIQ,LA,6,2,0.02,Fixed costs LCI,LCI-LA,d,indexed,direct,lci-la,resolved,Fixed costs LCI,lci-la
MIN-AEROPHINE-LIQ·LA,MIN-AEROPHINE-LIQ,LA,7,18,0.18,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-AEROPHINE-LIQ·APAC,MIN-AEROPHINE-LIQ,APAC,1,40,0.4,Phosphine/diisobutylphosphine (phosphate rock-derived elemental P proxy),PHOS-WB,p,indexed,proxy,dap,resolved,Phosphine/diisobutylphosphine (phosphate rock-derived elemental ,dap
MIN-AEROPHINE-LIQ·APAC,MIN-AEROPHINE-LIQ,APAC,2,15,0.15,Elemental sulfur feedstock,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Elemental sulfur feedstock,sulfuric-acid-na
MIN-AEROPHINE-LIQ·APAC,MIN-AEROPHINE-LIQ,APAC,3,10,0.1,Caustic soda (NaOH),NAOH-ASIA,d,indexed,direct,caustic-soda-cn,resolved,Caustic soda (NaOH),caustic-soda-cn
MIN-AEROPHINE-LIQ·APAC,MIN-AEROPHINE-LIQ,APAC,4,10,0.1,Industrial electricity,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
MIN-AEROPHINE-LIQ·APAC,MIN-AEROPHINE-LIQ,APAC,5,5,0.05,HDPE drum packaging,HDPE-ASIA,d,indexed,direct,brent,resolved,HDPE drum packaging,brent
MIN-AEROPHINE-LIQ·APAC,MIN-AEROPHINE-LIQ,APAC,6,2,0.02,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
MIN-AEROPHINE-LIQ·APAC,MIN-AEROPHINE-LIQ,APAC,7,18,0.18,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-HF-LIQ·EU,BCI-HF-LIQ,EU,1,40,0.4,Acid-grade fluorspar (CaF2) feedstock,fixed,f,fixed,,,fixed,Acid-grade fluorspar (CaF2) feedstock,
BCI-HF-LIQ·EU,BCI-HF-LIQ,EU,2,20,0.2,Sulfuric acid reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid reagent,sulfuric-acid-na
BCI-HF-LIQ·EU,BCI-HF-LIQ,EU,3,10,0.1,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
BCI-HF-LIQ·EU,BCI-HF-LIQ,EU,4,5,0.05,Specialized packaging (steel/polymer-lined),HDPE-EU,d,indexed,direct,brent,resolved,Specialized packaging (steel/polymer-lined),brent
BCI-HF-LIQ·EU,BCI-HF-LIQ,EU,5,10,0.1,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
BCI-HF-LIQ·EU,BCI-HF-LIQ,EU,6,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-HF-LIQ·NA,BCI-HF-LIQ,NA,1,40,0.4,Acid-grade fluorspar (CaF2) feedstock,fixed,f,fixed,,,fixed,Acid-grade fluorspar (CaF2) feedstock,
BCI-HF-LIQ·NA,BCI-HF-LIQ,NA,2,20,0.2,Sulfuric acid reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid reagent,sulfuric-acid-na
BCI-HF-LIQ·NA,BCI-HF-LIQ,NA,3,10,0.1,Industrial electricity,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity,elec-na
BCI-HF-LIQ·NA,BCI-HF-LIQ,NA,4,5,0.05,Specialized packaging (steel/polymer-lined),HDPE-NA,d,indexed,direct,hdpe-na,resolved,Specialized packaging (steel/polymer-lined),hdpe-na
BCI-HF-LIQ·NA,BCI-HF-LIQ,NA,5,10,0.1,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
BCI-HF-LIQ·NA,BCI-HF-LIQ,NA,6,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-HF-LIQ·CN,BCI-HF-LIQ,CN,1,40,0.4,Acid-grade fluorspar (CaF2) feedstock,fixed,f,fixed,,,fixed,Acid-grade fluorspar (CaF2) feedstock,
BCI-HF-LIQ·CN,BCI-HF-LIQ,CN,2,20,0.2,Sulfuric acid reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid reagent,sulfuric-acid-na
BCI-HF-LIQ·CN,BCI-HF-LIQ,CN,3,10,0.1,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-HF-LIQ·CN,BCI-HF-LIQ,CN,4,5,0.05,Specialized packaging (steel/polymer-lined),HDPE-CN,d,indexed,direct,brent,resolved,Specialized packaging (steel/polymer-lined),brent
BCI-HF-LIQ·CN,BCI-HF-LIQ,CN,5,10,0.1,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
BCI-HF-LIQ·CN,BCI-HF-LIQ,CN,6,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
BCI-HF-LIQ·APAC,BCI-HF-LIQ,APAC,1,40,0.4,Acid-grade fluorspar (CaF2) feedstock,fixed,f,fixed,,,fixed,Acid-grade fluorspar (CaF2) feedstock,
BCI-HF-LIQ·APAC,BCI-HF-LIQ,APAC,2,20,0.2,Sulfuric acid reagent,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Sulfuric acid reagent,sulfuric-acid-na
BCI-HF-LIQ·APAC,BCI-HF-LIQ,APAC,3,10,0.1,Industrial electricity,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
BCI-HF-LIQ·APAC,BCI-HF-LIQ,APAC,4,5,0.05,Specialized packaging (steel/polymer-lined),HDPE-ASIA,d,indexed,direct,brent,resolved,Specialized packaging (steel/polymer-lined),brent
BCI-HF-LIQ·APAC,BCI-HF-LIQ,APAC,5,10,0.1,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
BCI-HF-LIQ·APAC,BCI-HF-LIQ,APAC,6,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-NDPR-OXD·EU,MIN-NDPR-OXD,EU,1,40,0.4,Mixed rare earth concentrate/carbonate feedstock,fixed,f,fixed,,,fixed,Mixed rare earth concentrate/carbonate feedstock,
MIN-NDPR-OXD·EU,MIN-NDPR-OXD,EU,2,15,0.15,Acid reagents (HCl/H2SO4) for solvent extraction,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Acid reagents (HCl/H2SO4) for solvent extraction,sulfuric-acid-na
MIN-NDPR-OXD·EU,MIN-NDPR-OXD,EU,3,18,0.18,Industrial electricity (energy-intensive separation cascade),ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity (energy-intensive separation cascade),elec-eu
MIN-NDPR-OXD·EU,MIN-NDPR-OXD,EU,4,3,0.03,Specialized packaging,HDPE-EU,d,indexed,direct,brent,resolved,Specialized packaging,brent
MIN-NDPR-OXD·EU,MIN-NDPR-OXD,EU,5,9,0.09,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
MIN-NDPR-OXD·EU,MIN-NDPR-OXD,EU,6,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-NDPR-OXD·NA,MIN-NDPR-OXD,NA,1,40,0.4,Mixed rare earth concentrate/carbonate feedstock,fixed,f,fixed,,,fixed,Mixed rare earth concentrate/carbonate feedstock,
MIN-NDPR-OXD·NA,MIN-NDPR-OXD,NA,2,15,0.15,Acid reagents (HCl/H2SO4) for solvent extraction,SULF-WB,d,indexed,direct,sulfuric-acid-na,resolved,Acid reagents (HCl/H2SO4) for solvent extraction,sulfuric-acid-na
MIN-NDPR-OXD·NA,MIN-NDPR-OXD,NA,3,18,0.18,Industrial electricity (energy-intensive separation cascade),ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity (energy-intensive separation cascade),elec-na
MIN-NDPR-OXD·NA,MIN-NDPR-OXD,NA,4,3,0.03,Specialized packaging,HDPE-NA,d,indexed,direct,hdpe-na,resolved,Specialized packaging,hdpe-na
MIN-NDPR-OXD·NA,MIN-NDPR-OXD,NA,5,9,0.09,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
MIN-NDPR-OXD·NA,MIN-NDPR-OXD,NA,6,15,0.15,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
MIN-NDPR-OXD·CN,MIN-NDPR-OXD,CN,1,40,0.4,Mixed rare earth concentrate/carbonate feedstock,fixed,f,fixed,,,fixed,Mixed rare earth concentrate/carbonate feedstock,
